job_number,address,address_house,address_street,latitude,longitude,ycoord,xcoord,bin,bbl,boro,block,lot,dob_type,job_type,job_description,dcp_occ_category,occ_init,occ_prop,dob_occ_init,dob_occ_prop,dcp_status,dob_status,status_date,status_a,status_a_year,status_d,status_p,status_q,status_q_year,status_r,status_x,dob_bldg_type,stories_init,stories_prop,zoningsft_init,zoningsft_prop,units_init,units_prop,units_net,units_net_complete,units_net_incomplete,earliest_effectivedate,latest_effectivedate,latest_certtype,latest_cofo,u_2007_existtotal,u_2008_existtotal,u_2009_existtotal,u_2010pre_existtotal,u_2010post_existtotal,u_2011_existtotal,u_2012_existtotal,u_2013_existtotal,u_2014_existtotal,u_2015_existtotal,u_2016_existtotal,u_2017_existtotal,u_2018_existtotal,unit_change_2007,unit_change_2008,unit_change_2009,unit_change_preapr2010,unit_change_postapr2010,unit_change_2011,unit_change_2012,unit_change_2013,unit_change_2014,unit_change_2015,unit_change_2016,unit_change_2017,unit_change_2018,u_2007_netcomplete,u_2008_netcomplete,u_2009_netcomplete,u_2010pre_netcomplete,u_2010post_netcomplete,u_2011_netcomplete,u_2012_netcomplete,u_2013_netcomplete,u_2014_netcomplete,u_2015_netcomplete,u_2016_netcomplete,u_2017_netcomplete,u_2018_netcomplete,geo_cd,geo_ntacode,geo_ntaname,geo_censusblock,geo_csd,f_pfirms2015_100yr,x_dcpedited,x_mixeduse,x_dup_flag,x_dup_id,x_dup_maxstatusdate,x_dup_maxcofodate,x_geomsource,x_occsource,x_inactive,x_outlier,x_withdrawal,geom
420524052,121-45 7TH AVENUE,121-45,7TH AVENUE,40.790852,-73.845856,,,4549816,4039410004,QUEENS,03941,00047,NB,New Building,PROPOSED ONE-CAR GARAGE FILED IN CONJUNCTION WITH DOB APPLICATION # 420497411,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,05/13/2013 12:00:00 AM,01/19/2012,2012,01/19/2012,02/24/2012,2012-03-06,3-06,04/18/2012,05/13/2013,1-2-3 FAMILY,0,1,0,238,0,0,0,0,0,2013-05-13,2013-05-13,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
402398909,81-35 166 STREET,81-35,166 STREET,40.720641,-73.801172,,,4550201,4070270003,QUEENS,07027,00036,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,08/13/2008 12:00:00 AM,06/09/2006,2006,06/09/2006,10/20/2006,2007-03-06,3-06,04/06/2007,08/13/2008,1-2-3 FAMILY,0,2,0,0,0,1,1,1,0,2008-08-13,2008-08-13,C- CO,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
410162979,81-35 166TH STREET,81-35,166TH STREET,40.720641,-73.801172,,,4550201,4070270003,QUEENS,07027,00036,NB,New Building,PROPOSED ONE CAR GARAGE.,Other,Empty Lot,"Industrial, Storage & Utilities",,S-2,Complete,SIGNED OFF,03/29/2011 12:00:00 AM,09/09/2008,2008,09/09/2008,11/13/2008,2009-05-07,5-07,05/07/2009,03/29/2011,1-2-3 FAMILY,0,1,0,228,0,,,,,2011-03-29,2011-03-29,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
410189718,84-18 263 STREET,84-18,263 STREET,40.737564,-73.705453,,,4554668,4087920003,QUEENS,08792,00036,NB,New Building,PROPOSED TWO STORY ONE FAMILY DWELLING.  FIRST FLOOR AREA OF 1498.5 SF AND SECOND FLOOR AREA OF 1498.5 SF.  TOTAL ZONING FLOOR AREA OF 2997 SF.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,11/17/2010 12:00:00 AM,11/06/2008,2008,11/06/2008,12/23/2008,2009-03-20,3-20,07/31/2009,11/17/2010,1-2-3 FAMILY,0,2,0,2997,0,1,1,0,0,2010-11-17,2010-11-17,C- CO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,false,,0,
410198584,84-18 263 STREET,84-18,263 STREET,40.737564,-73.705453,,,4554668,4087920003,QUEENS,08792,00036,NB,New Building,PROPOSED 300 SF DETACHED GARAGE IN REAR YARD.,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,11/10/2010 12:00:00 AM,12/02/2008,2008,12/02/2008,02/23/2009,2009-03-17,3-17,04/08/2010,11/10/2010,1-2-3 FAMILY,0,1,0,300,0,,,,,2010-11-10,2010-11-10,C- CO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
402231802,61-30 CLOVERDALE BOULEVARD,61-30,CLOVERDALE BOULEVARD,40.750075,-73.751054,,,4555131,4076480008,QUEENS,07648,00080,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,06/11/2008 12:00:00 AM,10/21/2005,2005,11/03/2005,02/16/2006,2006-04-27,4-27,01/08/2007,06/11/2008,1-2-3 FAMILY,0,2,0,0,0,1,1,1,0,2008-06-11,2008-06-11,C- CO,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
402242337,61-30 CLOVERDALE BOULEVARD,61-30,CLOVERDALE BOULEVARD,40.750075,-73.751054,,,4555131,4076480008,QUEENS,07648,00080,NB,New Building,,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,06/13/2008 12:00:00 AM,11/09/2005,2005,04/27/2006,05/02/2006,2007-12-06,2-06,12/06/2007,06/13/2008,1-2-3 FAMILY,0,1,0,0,0,,,,,2008-06-13,2008-06-13,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
402398473,219-58 HARTLAND AVENUE,219-58,HARTLAND AVENUE,40.734635,-73.750996,,,4557320,4077940028,QUEENS,07794,00281,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,03/30/2011 12:00:00 AM,06/08/2006,2006,06/19/2006,06/19/2006,2006-06-27,6-27,12/05/2006,03/30/2011,1-2-3 FAMILY,0,2,0,0,0,1,1,1,0,2011-03-30,2011-03-30,C- CO,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
402419030,219-58 HARTLAND AVENUE,219-58,HARTLAND AVENUE,40.734635,-73.750996,,,4557320,4077940028,QUEENS,07794,00281,NB,New Building,,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,05/18/2011 12:00:00 AM,07/13/2006,2006,07/17/2006,07/17/2006,2006-09-13,9-13,09/13/2006,05/18/2011,1-2-3 FAMILY,0,1,0,0,0,,,,,2011-05-18,2011-05-18,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
402589132,43-31 248 STREET,43-31,248 STREET,40.768267,-73.739816,,,4558248,4081180005,QUEENS,08118,00058,NB,New Building,BEGINNING AT A POINT ON THE EAST SIDE OF 248TH STREET DISTANT 294.45 FT. SOUTH OF THE CORNER FORMED BY THE INTERSECTION OF 248TH STREET AND 43RD AVENUE. RUNNING THENCE: E 67.50FT    THENCE: W 7.94 FT. RUNNING THENCE: E 67.50FT    THENCE: S 43.97 FT. RUNNING THENCE: W 135.0FT    THENCE: N 36.03 FT,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,03/13/2009 12:00:00 AM,05/07/2007,2007,05/19/2007,09/06/2007,2007-10-25,0-25,03/21/2008,03/13/2009,1-2-3 FAMILY,0,2,0,0,0,2,2,2,0,2009-03-13,2009-03-13,C- CO,2,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
420243141,43-31 248TH STREET,43-31,248TH STREET,40.768267,-73.739816,,,4558248,4081180005,QUEENS,08118,00058,NB,New Building,TO ERECT NESW 2 CAR BRICK AND BLOCK GARAGE ACCESSORY TO DWELLING ON SAME LOT. SEE APPLICATION 402589132 FOR EXISTING CURBCUT,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,08/18/2011 12:00:00 AM,08/12/2010,2010,08/12/2010,10/04/2010,2010-12-10,2-10,05/12/2011,08/18/2011,1-2-3 FAMILY,0,1,0,506,0,,,,,2011-08-18,2011-08-18,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
420838142,188-16 118 AVENUE,188-16,118 AVENUE,40.690284,-73.761969,,,4560999,4126030000,QUEENS,12603,00007,NB,New Building,PROPOSED ONE CAR GARAGE.,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,06/22/2015 12:00:00 AM,05/21/2013,2013,05/21/2013,09/12/2013,2014-01-09,1-09,05/22/2014,06/22/2015,1-2-3 FAMILY,0,1,0,240,0,0,0,0,0,2015-06-22,2015-06-22,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
420838160,188-16 118 AVE,188-16,118 AVE,40.690284,-73.761969,,,4560999,4126030000,QUEENS,12603,00007,NB,New Building,PROPOSED NEW TWO STORY TWO FAMILY FRAME BUILDING WITH CELLAR.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,06/23/2015 12:00:00 AM,05/21/2013,2013,05/21/2013,10/09/2013,2014-01-10,1-10,05/22/2014,06/23/2015,1-2-3 FAMILY,0,2,0,2362,0,2,2,2,0,2015-06-23,2015-06-23,C- CO,2,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,,,,,,,,,,,,,,,false,,0,
402652928,36-19 215 STREET,36-19,215 STREET,40.768358,-73.769766,,,4563640,4061820005,QUEENS,06182,00050,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,08/25/2008 12:00:00 AM,08/22/2007,2007,08/22/2007,09/26/2007,2007-09-28,9-28,10/25/2007,08/25/2008,1-2-3 FAMILY,0,2,0,0,0,2,2,2,0,2008-08-25,2008-08-25,C- CO,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
410020267,36-19 215 STREET,36-19,215 STREET,40.768358,-73.769766,,,4563640,4061820005,QUEENS,06182,00050,NB,New Building,,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,08/25/2008 12:00:00 AM,10/22/2007,2007,10/22/2007,10/30/2007,2007-11-02,1-02,11/02/2007,08/25/2008,1-2-3 FAMILY,0,1,0,0,0,,,,,2008-08-25,2008-08-25,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
402496777,219-11 36 AVENUE,219-11,36 AVENUE,40.769462,-73.764769,,,4564095,4061860004,QUEENS,06186,00047,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,12/18/2007 12:00:00 AM,11/20/2006,2006,11/20/2006,12/21/2006,2006-12-22,2-22,03/15/2007,12/18/2007,1-2-3 FAMILY,0,2,0,0,0,1,1,1,0,2007-12-18,2007-12-18,C- CO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
402496786,219-11 36 AVENUE,219-11,36 AVENUE,40.769462,-73.764769,,,4564095,4061860004,QUEENS,06186,00047,NB,New Building,,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,12/18/2007 12:00:00 AM,11/20/2006,2006,11/20/2006,11/27/2006,2006-12-22,2-22,12/22/2006,12/18/2007,1-2-3 FAMILY,0,1,0,0,0,,,,,2007-12-18,2007-12-18,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
420838838,86-85 76 STREET,86-85,76 STREET,40.691220,-73.865533,,,4565110,4089050005,QUEENS,08905,00059,NB,New Building,HEREWITH TO PROPOSE ONE ENCLOSED CAR GARAGE,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,01/15/2015 12:00:00 AM,05/22/2013,2013,05/22/2013,09/26/2013,2014-02-24,2-24,02/24/2014,01/15/2015,1-2-3 FAMILY,0,1,0,1452,0,,,,,2015-01-15,2015-01-15,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
420838972,86-85 76 STREET,86-85,76 STREET,40.691220,-73.865533,,,4565110,4089050005,QUEENS,08905,00059,NB,New Building,HEREWITH TO PROPOSE (2)TWO STORT (2)FAMILY DWELLING.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,01/15/2015 12:00:00 AM,05/22/2013,2013,05/22/2013,07/25/2013,2013-09-04,9-04,11/06/2013,01/15/2015,1-2-3 FAMILY,0,2,0,1742,0,2,2,2,0,2015-01-15,2015-01-15,C- CO,2,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,,,,,,,,,,,,,,,false,,0,
420838829,86-83 76 STREET,86-83,76 STREET,40.691223,-73.865533,,,4565111,4089050006,QUEENS,08905,00061,NB,New Building,HEREWITH TO PROPOSE ONE ENCLOSED CAR GARAGE,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,01/14/2015 12:00:00 AM,05/22/2013,2013,05/22/2013,09/26/2013,2014-02-24,2-24,02/24/2014,01/14/2015,1-2-3 FAMILY,0,1,0,1452,0,,,,,2015-01-14,2015-01-14,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
420838963,86-83 76 STREET,86-83,76 STREET,40.691223,-73.865533,,,4565111,4089050006,QUEENS,08905,00061,NB,New Building,HEREWITH TO PROPOSE (2)TWO STORY (2)FAMILY DWELLING.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,01/14/2015 12:00:00 AM,05/22/2013,2013,05/22/2013,07/25/2013,2013-09-04,9-04,11/06/2013,01/14/2015,1-2-3 FAMILY,0,2,0,1742,0,2,2,2,0,2015-01-14,2015-01-14,C- CO,2,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,,,,,,,,,,,,,,,false,,0,
401762017,39-39 223 STREET,39-39,223 STREET,40.766157,-73.760575,,,4567675,4063430015,QUEENS,06343,00154,NB,New Building,AMEND SCH. A AND PLANS,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,02/22/2018 12:00:00 AM,12/03/2003,2003,12/03/2003,02/10/2004,2004-02-18,2-18,03/25/2004,02/22/2018,1-2-3 FAMILY,0,2,0,11202,0,1,1,1,0,2017-11-30,2018-02-22,C- CO,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,,,,,,,,,,,,,,,false,,0,
402041875,39-39 223 STREET,39-39,223 STREET,40.766157,-73.760575,,,4567675,4063430015,QUEENS,06343,00154,NB,New Building,PROPOSED ONE CAR GARAGE AMEND SCH. A PLANS,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,04/26/2018 12:00:00 AM,11/22/2004,2004,11/22/2004,02/17/2005,2005-02-28,2-28,02/28/2005,04/26/2018,1-2-3 FAMILY,0,1,0,0,0,,,,,2018-04-26,2018-04-26,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
401762026,223-09 MIA DRIVE,223-09,MIA DRIVE,40.766003,-73.760402,,,4567679,4063430015,QUEENS,06343,00155,NB,New Building,AMEND SCH. A AND PLANS,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,04/27/2018 12:00:00 AM,12/03/2003,2003,12/04/2003,03/18/2004,2004-03-22,3-22,03/25/2004,04/27/2018,1-2-3 FAMILY,0,2,0,11202,0,1,1,1,0,2017-11-30,2018-04-27,C- CO,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,,,,,,,,,,,,,,,false,,0,
402041303,223-09 MIA DRIVE,223-09,MIA DRIVE,40.766003,-73.760402,,,4567679,4063430015,QUEENS,06343,00155,NB,New Building,PROPOSED ONE CAR GARAGE AMEND SCH. A AND PLANS,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,04/26/2018 12:00:00 AM,11/22/2004,2004,11/22/2004,02/17/2005,2005-02-28,2-28,02/28/2005,04/26/2018,1-2-3 FAMILY,0,1,0,0,0,,,,,2017-11-30,2018-04-26,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
401762035,223-15 MIA DRIVE,223-15,MIA DRIVE,40.766052,-73.760030,,,4567682,4063430015,QUEENS,06343,00156,NB,New Building,AMEND SCH. A AND PLANS,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,04/27/2018 12:00:00 AM,12/03/2003,2003,12/04/2003,03/18/2004,2004-03-22,3-22,03/25/2004,04/27/2018,1-2-3 FAMILY,0,2,0,11202,0,1,1,1,0,2017-11-30,2018-04-27,C- CO,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,,,,,,,,,,,,,,,false,,0,
402041312,223-15 MIA DRIVE,223-15,MIA DRIVE,40.766052,-73.760030,,,4567682,4063430015,QUEENS,06343,00156,NB,New Building,PROPOSED ONE CAR GARAGE AMEND SCH. A AND PLANS,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,04/26/2018 12:00:00 AM,11/22/2004,2004,11/22/2004,02/17/2005,2005-02-28,2-28,02/28/2005,04/26/2018,1-2-3 FAMILY,0,1,0,0,0,,,,,2018-04-26,2018-04-26,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
420052230,218-14 135TH AVENUE,218-14,135TH AVENUE,40.678139,-73.752109,,,4567972,4130160003,QUEENS,13016,00033,NB,New Building,PROPOSED NEW TWO STORY TWO FAMILY BUILDING.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,06/15/2010 12:00:00 AM,07/20/2009,2009,07/20/2009,09/15/2009,2009-09-17,9-17,10/20/2009,06/15/2010,1-2-3 FAMILY,0,2,0,2407,0,2,2,0,0,2010-06-15,2010-06-15,C- CO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,,,,,,false,,0,
420053079,218-14 135TH AVENUE,218-14,135TH AVENUE,40.678139,-73.752109,,,4567972,4130160003,QUEENS,13016,00033,NB,New Building,PROPOSED ONE CAR GARAGE.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,06/15/2010 12:00:00 AM,07/21/2009,2009,07/21/2009,11/23/2009,2009-12-18,2-18,02/18/2010,06/15/2010,1-2-3 FAMILY,0,1,0,240,0,0,0,0,0,2010-06-15,2010-06-15,C- CO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
420052221,218-18 135TH AVENUE,218-18,135TH AVENUE,40.678128,-73.752080,,,4567976,4130160003,QUEENS,13016,00034,NB,New Building,PROPOSED NEW TWO STORY TWO FAMILY BUILDING.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,06/16/2010 12:00:00 AM,07/20/2009,2009,07/20/2009,09/11/2009,2009-09-15,9-15,10/20/2009,06/16/2010,1-2-3 FAMILY,0,2,0,2398,0,2,2,0,0,2010-06-16,2010-06-16,C- CO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,,,,,,false,,0,
420053060,218-18 135TH AVENUE,218-18,135TH AVENUE,40.678128,-73.752080,,,4567976,4130160003,QUEENS,13016,00034,NB,New Building,PROPOSED ONE CAR GARAGE.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,06/16/2010 12:00:00 AM,07/21/2009,2009,07/21/2009,11/23/2009,2009-12-18,2-18,02/18/2010,06/16/2010,1-2-3 FAMILY,0,1,0,240,0,0,0,0,0,2010-06-16,2010-06-16,C- CO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
420052212,135-02 219TH STREET,135-02,219TH STREET,40.677745,-73.751447,,,4567984,4130160003,QUEENS,13016,00035,NB,New Building,PROPOSED NEW TWO STORY TWO FAMILY BUILDING.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,06/17/2010 12:00:00 AM,07/21/2009,2009,07/21/2009,09/28/2009,2009-09-30,9-30,10/20/2009,06/17/2010,1-2-3 FAMILY,0,2,0,2421,0,2,2,0,0,2010-06-17,2010-06-17,C- CO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,,,,,,false,,0,
420053051,135-02 219TH STREET,135-02,219TH STREET,40.677745,-73.751447,,,4567984,4130160003,QUEENS,13016,00035,NB,New Building,PROPOSED ONE CAR GARAGE.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,06/16/2010 12:00:00 AM,07/21/2009,2009,07/21/2009,11/24/2009,2009-12-18,2-18,02/18/2010,06/16/2010,1-2-3 FAMILY,0,1,0,240,0,0,0,0,0,2010-06-16,2010-06-16,C- CO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
420052203,135-06 219TH STREET,135-06,219TH STREET,40.677718,-73.751461,,,4567992,4130160003,QUEENS,13016,00036,NB,New Building,PROPOSED NEW TWO STORY TWO FAMILY BUILDING.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,06/16/2010 12:00:00 AM,07/20/2009,2009,07/20/2009,09/15/2009,2009-09-17,9-17,10/20/2009,06/16/2010,1-2-3 FAMILY,0,2,0,2402,0,2,2,0,0,2010-06-16,2010-06-16,C- CO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,,,,,,false,,0,
420053042,135-06 219TH STREET,135-06,219TH STREET,40.677718,-73.751461,,,4567992,4130160003,QUEENS,13016,00036,NB,New Building,PROPOSED ONE CAR GARAGE.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,06/17/2010 12:00:00 AM,07/21/2009,2009,07/21/2009,11/24/2009,2009-12-18,2-18,02/18/2010,06/17/2010,1-2-3 FAMILY,0,1,0,240,0,0,0,0,0,2010-06-17,2010-06-17,C- CO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
402532498,224-05 93 AVENUE,224-05,93 AVENUE,40.723665,-73.731527,,,4570057,4107470004,QUEENS,10747,00043,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,07/23/2009 12:00:00 AM,01/30/2007,2007,03/27/2007,05/04/2007,2007-05-10,5-10,06/29/2007,07/23/2009,1-2-3 FAMILY,0,2,0,0,0,2,2,2,0,2009-07-23,2009-07-23,C- CO,2,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
402536252,224-05 93 AVENUE,224-05,93 AVENUE,40.723665,-73.731527,,,4570057,4107470004,QUEENS,10747,00043,NB,New Building,,Other,Empty Lot,Garage/Miscellaneous,,K,Complete,SIGNED OFF,01/25/2010 12:00:00 AM,02/01/2007,2007,03/30/2007,02/05/2008,2008-02-20,2-20,02/20/2008,01/25/2010,1-2-3 FAMILY,0,1,0,0,0,,,,,2010-01-25,2010-01-25,C- CO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
